 1.74730638e-03  1.74730638e-03 -9.99856784e-01 -7.06089497e-01 
 1.75730638e-03  1.75730638e-03 -9.98946442e-01 -7.33338542e-01 
 1.76730638e-03  1.76730638e-03 -9.94093716e-01 -7.57693435e-01 
 1.77730638e-03  1.77730638e-03 -9.85317755e-01 -7.79058058e-01 
 1.78730638e-03  1.78730638e-03 -9.72653195e-01 -7.97348095e-01 
 1.79730638e-03  1.79730638e-03 -9.56150018e-01 -8.12491363e-01 
 1.80730638e-03  1.80730638e-03 -9.35873353e-01 -8.24428099e-01 
 1.81730638e-03  1.81730638e-03 -9.11903224e-01 -8.33111193e-01 
 1.82730638e-03  1.82730638e-03 -8.84334229e-01 -8.38506379e-01 
 1.83730638e-03  1.83730638e-03 -8.53275171e-01 -8.40592362e-01 
 1.84730638e-03  1.84730638e-03 -8.18848626e-01 -8.39360912e-01 
 1.85730638e-03  1.85730638e-03 -7.81190460e-01 -8.34816887e-01 
 1.86730638e-03  1.86730638e-03 -7.40449291e-01 -8.26978222e-01 
 1.87730638e-03  1.87730638e-03 -6.96785908e-01 -8.15875851e-01 
 1.88730638e-03  1.88730638e-03 -6.50372628e-01 -8.01553591e-01 
 1.89730638e-03  1.89730638e-03 -6.01392626e-01 -7.84067965e-01 
 1.90730638e-03  1.90730638e-03 -5.50039201e-01 -7.63487981e-01 
 1.91730638e-03  1.91730638e-03 -4.96515023e-01 -7.39894859e-01 
 1.92730638e-03  1.92730638e-03 -4.41031326e-01 -7.13381710e-01 
 1.93730638e-03  1.93730638e-03 -3.83807081e-01 -6.84053169e-01 
