 2.50593617e+02  2.50593617e+02  0.00000000e+00  2.50593617e+02  3.89433472e+01  2.50593617e+02 -2.77846388e+00
 2.57911083e+02  2.57911083e+02  0.00000000e+00  2.57911083e+02  3.89715727e+01  2.57911083e+02 -2.78804857e+00
 2.65442222e+02  2.65442222e+02  0.00000000e+00  2.65442222e+02  3.89983878e+01  2.65442222e+02 -2.79741801e+00
 2.73193275e+02  2.73193275e+02  0.00000000e+00  2.73193275e+02  3.90238549e+01  2.73193275e+02 -2.80657434e+00
 2.81170663e+02  2.81170663e+02  0.00000000e+00  2.81170663e+02  3.90480345e+01  2.81170663e+02 -2.81551989e+00
 2.89380994e+02  2.89380994e+02  0.00000000e+00  2.89380994e+02  3.90709850e+01  2.89380994e+02 -2.82425715e+00
 2.97831072e+02  2.97831072e+02  0.00000000e+00  2.97831072e+02  3.90927630e+01  2.97831072e+02 -2.83278878e+00
 3.06527896e+02  3.06527896e+02  0.00000000e+00  3.06527896e+02  3.91134229e+01  3.06527896e+02 -2.84111758e+00
 3.15478672e+02  3.15478672e+02  0.00000000e+00  3.15478672e+02  3.91330172e+01  3.15478672e+02 -2.84924649e+00
 3.24690816e+02  3.24690816e+02  0.00000000e+00  3.24690816e+02  3.91515965e+01  3.24690816e+02 -2.85717854e+00
 3.34171959e+02  3.34171959e+02  0.00000000e+00  3.34171959e+02  3.91692093e+01  3.34171959e+02 -2.86491688e+00
 3.43929956e+02  3.43929956e+02  0.00000000e+00  3.43929956e+02  3.91859024e+01  3.43929956e+02 -2.87246474e+00
 3.53972892e+02  3.53972892e+02  0.00000000e+00  3.53972892e+02  3.92017204e+01  3.53972892e+02 -2.87982539e+00
 3.64309087e+02  3.64309087e+02  0.00000000e+00  3.64309087e+02  3.92167064e+01  3.64309087e+02 -2.88700221e+00
 3.74947105e+02  3.74947105e+02  0.00000000e+00  3.74947105e+02  3.92309014e+01  3.74947105e+02 -2.89399858e+00
 3.85895758e+02  3.85895758e+02  0.00000000e+00  3.85895758e+02  3.92443449e+01  3.85895758e+02 -2.90081795e+00
 3.97164117e+02  3.97164117e+02  0.00000000e+00  3.97164117e+02  3.92570744e+01  3.97164117e+02 -2.90746379e+00
 4.08761519e+02  4.08761519e+02  0.00000000e+00  4.08761519e+02  3.92691261e+01  4.08761519e+02 -2.91393958e+00
 4.20697571e+02  4.20697571e+02  0.00000000e+00  4.20697571e+02  3.92805341e+01  4.20697571e+02 -2.92024881e+00
 4.32982162e+02  4.32982162e+02  0.00000000e+00  4.32982162e+02  3.92913315e+01  4.32982162e+02 -2.92639499e+00
 4.45625469e+02  4.45625469e+02  0.00000000e+00  4.45625469e+02  3.93015494e+01  4.45625469e+02 -2.93238161e+00
 4.58637968e+02  4.58637968e+02  0.00000000e+00  4.58637968e+02  3.93112177e+01  4.58637968e+02 -2.93821215e+00
 4.72030438e+02  4.72030438e+02  0.00000000e+00  4.72030438e+02  3.93203648e+01  4.72030438e+02 -2.94389007e+00
 4.85813976e+02  4.85813976e+02  0.00000000e+00  4.85813976e+02  3.93290179e+01  4.85813976e+02 -2.94941884e+00
 5.00000000e+02  5.00000000e+02  0.00000000e+00  5.00000000e+02  3.93372027e+01  5.00000000e+02 -2.95480185e+00
 5.14600264e+02  5.14600264e+02  0.00000000e+00  5.14600264e+02  3.93449437e+01  5.14600264e+02 -2.96004250e+00
 5.29626863e+02  5.29626863e+02  0.00000000e+00  5.29626863e+02  3.93522644e+01  5.29626863e+02 -2.96514415e+00
 5.45092246e+02  5.45092246e+02  0.00000000e+00  5.45092246e+02  3.93591867e+01  5.45092246e+02 -2.97011010e+00
 5.61009227e+02  5.61009227e+02  0.00000000e+00  5.61009227e+02  3.93657320e+01  5.61009227e+02 -2.97494363e+00
 5.77390992e+02  5.77390992e+02  0.00000000e+00  5.77390992e+02  3.93719200e+01  5.77390992e+02 -2.97964798e+00
